x,y
0.55,10.131931459179906
0.6000000000000001,8.46220950248735
0.6000000000000001,8.77341165951345
0.6000000000000001,8.99046672030549
0.6000000000000001,10.829968469799898
0.6000000000000001,10.755402156759637
0.6000000000000001,12.129147184864657
0.6000000000000001,9.207375692634166
0.6000000000000001,9.231509010959739
0.6000000000000001,11.583735939458617
0.6000000000000001,12.007670534575372
0.6000000000000001,8.723161552244079
0.6000000000000001,11.965008307168407
0.6000000000000001,10.936104518171263
0.6000000000000001,9.264479735767306
0.6000000000000001,11.034432348768716
0.6000000000000001,8.663009868098472
0.6000000000000001,9.426660290614294
0.6000000000000001,12.134043904692495
0.65,8.520203657724558
0.65,9.832240003914865
0.65,11.182656936081989
0.65,10.89104922811442
0.65,11.824744956641931
0.65,10.071397696718954
0.65,8.965875430222919
0.65,9.284652365014413
0.65,10.42522936516603
0.65,12.235226178626222
0.65,10.79333764148306
0.65,10.92844171562798
0.65,8.79393317139799
0.65,10.704782807812501
0.65,8.556897259463469
0.65,9.660094073675367
0.65,9.014900495624396
0.65,10.129004130701006
0.65,8.456115396171924
0.7000000000000001,10.42425269843105
0.7000000000000001,9.296850749507358
0.7000000000000001,8.782610810371338
0.7000000000000001,9.55690995757304
0.7000000000000001,10.011444231170543
0.7000000000000001,9.19754413304113
0.7000000000000001,10.012918230777125
0.7000000000000001,9.184860918365635
0.7000000000000001,11.311372416702577
0.7000000000000001,8.889960486268153
0.7000000000000001,12.183295321451379
0.7000000000000001,11.450144697912513
0.7000000000000001,12.31652183609305
0.7000000000000001,8.813829428183183
0.7000000000000001,9.646472905360415
0.7000000000000001,9.666581642963589
0.75,9.9907514710859
0.75,10.862141057227982
0.75,12.12735309270545
0.75,12.199328782973918
0.75,11.01327254533669
0.75,10.610393294340003
0.75,9.353353305534617
0.75,10.521719499826212
0.75,10.908906548114293
0.8,11.223264507340224
0.8,9.253059455204943
0.8,11.651958705739391
0.8,9.744461124336464
0.8,11.275453290455912
0.8,8.856551504375641
0.8,12.623476232732742
0.8,9.455866523199145
0.8500000000000001,9.401737891223789
0.8500000000000001,9.413060535931944
0.8500000000000001,9.885894468897817
0.8500000000000001,11.454881998371532
0.8500000000000001,9.323460379289896
0.8500000000000001,10.024541039645023
0.8500000000000001,10.110011795751694
0.8500000000000001,11.703724764714579
0.8500000000000001,11.257991621809678
0.9,11.875220021723397
0.9,11.968846966004644
0.9,12.356704227922169
0.9,11.843557778709037
0.9500000000000001,9.103717606604512
0.9500000000000001,11.804238290930401
0.9500000000000001,10.267452914717207
0.9500000000000001,10.897825308461297
0.9500000000000001,9.696329972896608
0.9500000000000001,9.109990660897985
0.9500000000000001,11.356939096376024
0.9500000000000001,11.500262265736712
0.9500000000000001,9.794761416151605
0.9500000000000001,9.1201014480223
0.9500000000000001,9.603465392230346
0.9500000000000001,10.349664945891895
0.9500000000000001,11.093806741484512
0.9500000000000001,9.96553494316065
0.9500000000000001,12.448776323936812
0.9500000000000001,9.651119334124992
0.9500000000000001,12.281418770157421
1.0,9.930746614039036
1.0,11.891607820474364
1.0,12.60857872539646
1.0,11.974025887902997
1.0,10.64014690177234
1.0,10.801841942959847
1.0,12.79409485703826
1.0,11.389386619106464
1.0,11.307707564278587
1.0,10.58204876716918
1.0,9.614805299740546
1.0,10.301053412872188
1.0,10.393116381857297
1.05,10.671369746657188
1.05,10.59469760238704
1.05,12.074175805729164
1.05,11.887708991211184
1.05,11.991805875955675
1.05,9.84502799493746
1.05,12.735635458367387
1.05,10.251431038169464
1.05,9.155045056968754
1.05,10.510053739292069
1.05,10.203562651560757
1.1,10.252858067051378
1.1,10.621689442350343
1.1,9.630756219425322
1.1,11.515183991139267
1.1,10.10202612118293
1.1,9.254232095760402
1.1,11.262133738579923
1.1,10.755234291145246
1.1,11.20299033449103
1.1,12.265637801327653
1.1,11.0037166557027
1.1,10.1204968298747
1.1,11.385554357909285
1.1,11.177985747192032
1.1,9.992031253174723
1.1,10.13086940002792
1.1500000000000001,12.946336292913585
1.1500000000000001,10.436517745703576
1.1500000000000001,10.209054143194708
1.1500000000000001,10.931952804017591
1.1500000000000001,10.571859378710803
1.1500000000000001,13.268411016461062
1.1500000000000001,12.374062188997398
1.2000000000000002,10.94003409607248
1.2000000000000002,13.288267677906669
1.2000000000000002,10.939360023627534
1.2000000000000002,12.70146799277141
1.2000000000000002,12.873217643193867
1.2000000000000002,11.956458307771987
1.2000000000000002,11.46355576591698
1.2000000000000002,13.371904595235753
1.2000000000000002,9.923748292845882
1.2000000000000002,11.61564674812253
1.2000000000000002,11.140652088891363
1.2000000000000002,13.179214126142538
1.2000000000000002,10.060434787952953
1.25,13.078617431688006
1.25,11.95960580112389
1.25,11.592750650473857
1.25,12.278895124943288
1.25,9.76886985295349
1.25,12.133568444187137
1.25,13.441630289057441
1.25,11.07578505003454
1.25,11.711091115854677
1.25,12.424802474298906
1.25,13.083267156696575
1.25,12.119160041827033
1.25,11.385085849763824
1.25,13.28647629932072
1.25,13.278997298124265
1.25,9.91596951068778
1.3,11.316994739613424
1.3,12.13526051346684
1.3,10.997141581782381
1.3,11.181156676692614
1.3,10.63799846492209
1.3,11.64242945438805
1.3,13.148149304187129
1.3,9.814207633922962
1.3,11.949763372530525
1.3,13.06869299599177
1.35,10.628990854505325
1.35,11.749553353910105
1.35,10.382708534754748
1.35,13.795737311675193
1.35,12.741879525136808
1.35,10.102584688951769
1.35,12.803038248893317
1.35,9.869111366122407
1.35,10.718163651417955
1.35,13.476389412296802
1.35,10.515973173492487
1.35,11.82324482391294
1.35,10.990922359017912
1.4000000000000001,11.055386082349868
1.4000000000000001,13.841237130192695
1.4000000000000001,11.809936588844847
1.4000000000000001,10.459145183348017
1.4000000000000001,11.14614154804386
1.4000000000000001,12.699120207880558
1.4500000000000002,10.847126625220783
1.4500000000000002,12.860436610094116
1.4500000000000002,12.788631515298466
1.4500000000000002,12.365005156247987
1.4500000000000002,11.049892999843884
1.4500000000000002,13.46552401512766
1.4500000000000002,12.391112281317065
1.4500000000000002,13.297121306833173
1.4500000000000002,13.130469320135875
1.4500000000000002,12.805819226412595
1.4500000000000002,10.284291389018964
1.4500000000000002,11.957082207965522
1.5,11.579766667644993
1.5,10.8705924660803
1.5,12.286494976320167
1.5,13.207459866449005
1.5,12.632147011246483
1.5,10.658828792489514
1.5,13.37730007327053
1.5,14.058728122317913
1.5,11.89529277848962
1.5,12.850805184039206
1.5,10.499498219397069
1.5,10.935846271252291
1.5,10.547662015076831
1.5,10.997346108934202
1.5,11.282622765419482
1.5,13.309249892811419
1.5,11.063835252472792
1.5,11.55998008315784
1.55,11.651288085584756
1.55,13.579186007584571
1.55,12.29860041496173
1.55,14.389945315856078
1.55,13.071362035388992
1.55,11.916788690834466
1.55,12.91825419910751
1.55,10.57891177750596
1.55,11.055815810410206
1.55,13.711778341623422
1.55,13.699800599847514
1.55,11.668409536228346
1.55,12.356753083915626
1.6,11.133553986062385
1.6,10.867843910667906
1.6,11.517044172132149
1.6,13.635352919054087
1.6,13.640648613197886
1.6,11.919499039815355
1.6,14.24349131607438
1.6,14.518555034285239
1.6,11.682271644876392
1.6500000000000001,10.806859650583773
1.6500000000000001,11.800722106393966
1.6500000000000001,12.817297083894843
1.6500000000000001,12.123697464683495
1.7000000000000002,12.831410684354267
1.7000000000000002,12.935015906448006
1.7000000000000002,13.182404303798828
1.7000000000000002,11.327998218144177
1.7000000000000002,12.935427293428571
1.7000000000000002,14.83169407641516
1.7000000000000002,11.878758107203032
1.7000000000000002,14.652099770052523
1.7000000000000002,13.957283769043293
1.7000000000000002,13.733865043270772
1.7000000000000002,14.424741889755454
1.7000000000000002,13.576257198424788
1.7000000000000002,13.870332707945243
1.75,14.904000009105154
1.75,13.605060413688518
1.75,14.095416150597321
1.75,13.273826949154188
1.75,12.939455594017534
1.75,13.082774030492107
1.75,12.519759825197209
1.75,14.717776373816854
1.75,11.63161079228271
1.75,12.399032712559695
1.75,14.149411935651848
1.75,11.698716837634116
1.8,12.088063923502622
1.8,13.241578622537169
1.8,12.854978328638937
1.8,12.966243087804749
1.8,11.4422350920768
1.8,12.876786657215684
1.8,12.711801483558212
1.8,14.119039731788597
1.8,12.559183618729232
1.8,11.695957803636336
1.8,12.546265893517763
1.8,12.8615012687853
1.8,14.549358072515606
1.8,11.320605838482702
1.8,11.942195775548685
1.8,13.254126600967826
1.8,14.06658187627492
1.8,12.678166506266864
1.8,14.291204604430213
1.85,15.113045709397195
1.85,13.157544038889366
1.85,11.592496776689014
1.85,13.893965090948171
1.85,14.071093820937378
1.85,12.588496505031296
1.85,11.532394452611918
1.85,12.354396043231391
1.85,12.064233618628197
1.85,12.542838636576214
1.85,15.333439369518764
1.85,14.771885008126404
1.9000000000000001,12.140834879262124
1.9000000000000001,14.305023748081982
1.9000000000000001,14.128296284391336
1.9000000000000001,12.74745161716135
1.9000000000000001,15.11932501685076
1.9000000000000001,12.328335707124854
1.9000000000000001,15.342893670915387
1.9000000000000001,12.949891222951708
1.9000000000000001,11.913838075265826
1.9000000000000001,13.850333037186733
1.9000000000000001,13.497618074776371
1.9000000000000001,11.669881508518577
1.9000000000000001,13.3617379323243
1.9000000000000001,12.81754736846201
1.9000000000000001,12.314001785842082
1.9000000000000001,15.398395390675622
1.9000000000000001,14.421414047059358
1.9000000000000001,15.535021232863727
1.9500000000000002,13.934769192639685
1.9500000000000002,13.806732077938872
1.9500000000000002,11.90227648708571
1.9500000000000002,14.448379290733245
1.9500000000000002,15.373070007810623
2.0,12.624491383065305
2.0,12.320444704131834
2.0,15.023919823819599
2.0,12.361684666328394
2.0,14.173747821392908
2.0,14.433416282061684
2.0,13.098761448854873
2.0,13.549632573321647
2.0,14.699790387970392
2.0,12.983330236623576
2.0,15.845653605886696
2.0,15.549183796003202
2.0500000000000003,15.492272877916708
2.1,14.190788960589067
2.1,16.171432227092676
2.1,12.992343082989347
2.1,14.165141919026402
2.15,13.697074429810467
2.15,12.653744165065046
2.15,14.266586550308842
2.15,14.047453050367299
2.15,13.38818203967022
2.15,15.805535485802322
2.15,14.814354514012852
2.15,14.004202165315935
2.15,14.586433945533734
2.15,15.014757230517555
2.15,13.408101706529227
2.15,16.519417863580184
2.15,15.996384730526081
2.15,13.6518876158965
2.15,13.08497341501693
2.2,14.052478993976326
2.2,16.234869313078566
2.2,14.68203999777516
2.2,16.115344156290266
2.2,13.15084343027451
2.25,15.14663149183805
2.25,15.49005930211136
2.25,13.673167437492793
2.25,13.86453429888883
2.25,15.403504116739995
2.25,14.091847619244326
2.25,14.273476379600234
2.25,16.69285290552546
2.25,15.49784703557273
2.25,13.748780020292534
2.25,13.304201349338372
2.25,14.310623604739442
2.25,14.90794254958248
2.25,13.742463042784701
2.25,13.701106200798314
2.25,14.861275510678562
2.25,13.389925408965109
2.25,16.974936932566763
2.3000000000000003,14.897423149900284
2.3000000000000003,15.039087706686605
2.3000000000000003,15.613686013142036
2.3000000000000003,14.848062104785756
2.3000000000000003,15.182947475317425
2.3000000000000003,15.24831084512993
2.3000000000000003,17.181521600670305
2.3000000000000003,13.99206425104655
2.3000000000000003,16.871632557395465
2.3000000000000003,15.927848659195867
2.3000000000000003,16.535727060864044
2.3000000000000003,15.293466365646616
2.3000000000000003,13.407205275054196
2.3000000000000003,16.141708962935205
2.3000000000000003,16.965858883602756
2.3000000000000003,13.913387307573457
2.3000000000000003,14.037523056861591
2.3000000000000003,14.400474516225058
2.3000000000000003,17.203210891610766
2.35,14.007079214060358
2.35,15.140100291141186
2.35,16.90789781259551
2.35,16.83830340871392
2.35,16.369266634732714
2.35,14.532270692735722
2.35,14.787810457065934
2.35,17.45879475748069
2.4000000000000004,14.728472486522186
2.4000000000000004,13.810814549008066
2.4000000000000004,15.355332131397669
2.45,16.567815087053095
2.45,16.66105433082338
2.5,15.448111402024615
2.5,16.710023930615897
2.5,14.312833990384174
2.5,17.46536949530308
2.5,15.003956845164696
2.5,15.140121724384418
2.5,15.522229685503858
2.5,14.962112985668908
2.5500000000000003,14.807195341551406
2.5500000000000003,17.247572001586327
2.5500000000000003,17.622605532573242
2.5500000000000003,15.59613873893596
2.6,17.326100780842015
2.6,18.262958743475995
2.6,17.86513754474501
2.6,15.99132080293724
2.6,17.234109292173308
2.6,18.746258565478424
2.6,18.61857896354924
2.6,17.782777744655306
2.6,15.2555128032968
2.6,14.787656285043237
2.6,18.183704043563154
2.6,18.56852678781417
2.6,15.160605445147695
2.6,16.406885238754633
2.6,16.275231436358258
2.6,15.375695231930164
2.6,18.608215424221086
2.6,15.61235862370964
2.6500000000000004,16.259162064751678
2.7,15.313857520663287
2.7,17.220315605876678
2.7,18.219180262345795
2.7,19.0661391503782
2.7,17.012241308257728
2.75,16.211464123987845
2.75,16.289052189259156
2.75,16.403920998394504
2.75,16.872171181819233
2.75,17.992172944084214
2.75,17.17718580945625
2.75,19.15146714231624
2.75,16.80237963885381
2.75,16.850160164596954
2.8000000000000003,19.261130605239597
2.8000000000000003,18.50706073459823
2.8000000000000003,18.947135135623785
2.8000000000000003,19.312124883067415
2.8000000000000003,18.9435132463569
2.8000000000000003,18.682733804358545
2.8000000000000003,18.357971617161517
2.8000000000000003,16.969630862234194
2.8000000000000003,17.43000756020635
2.8000000000000003,19.566836671352213
2.8000000000000003,16.567737024840447
2.8000000000000003,18.71414791074795
2.8000000000000003,17.445640883218665
2.85,18.52856283881269
2.85,18.239435165624112
2.85,19.657369435464716
2.85,19.0184213602764
2.85,18.859020141791557
2.85,18.837846922850098
2.85,18.922874637884284
2.85,17.690792184134853
2.85,18.89945145536091
2.85,18.29446254517308
2.85,19.975024599902163
2.9000000000000004,17.779873684554794
2.9000000000000004,18.170308103257746
2.9000000000000004,19.374914514686413
2.9000000000000004,18.703933570180688
2.9000000000000004,19.975308095145902
2.9000000000000004,18.529007891305927
2.9000000000000004,16.771216276589666
2.9000000000000004,18.435292082418535
2.9000000000000004,17.814554842869672
2.9000000000000004,18.270676359738772
2.95,18.315644472357977
2.95,16.836029270948494
2.95,17.29638704537166
2.95,17.57083596474161
2.95,19.157793302559924
2.95,18.176062781315014
2.95,17.00302552242686
2.95,19.897801179870726
2.95,16.927299657762006
2.95,19.968064278158664
2.95,17.398447969665085
2.95,19.858326969746376
2.95,16.75369848007659
2.95,18.90770236020701
2.95,19.165251650841086
3.0,17.09701943418973
3.0500000000000003,18.937085109679778
3.0500000000000003,17.80408365518523
3.0500000000000003,18.799285541941977
3.0500000000000003,17.8897038689264
3.0500000000000003,18.99685503686058
3.0500000000000003,20.447479002311614
3.0500000000000003,19.88098280058467
3.0500000000000003,20.545562604384976
3.0500000000000003,19.6816358620045
3.0500000000000003,19.11499568287141
3.0500000000000003,20.75860732454322
3.0500000000000003,19.03264959726961
3.0500000000000003,17.998524938463447
3.0500000000000003,20.129698201801727
3.1,19.69570319542869
3.1,19.003173424199584
3.1,17.978603615116235
3.1,18.93045301175306
3.1,21.333322996520646
3.1,20.608302539358938
3.1,18.839484195594615
3.1,18.496951950940307
3.1,18.617119802020756
3.1,19.113685414510055
3.1,19.47816985742012
3.1,19.53344618038757
3.1,19.00595185354051
3.1,20.097693849428282
3.1,19.157809802131446
3.1,21.31170093999237
3.1500000000000004,18.500826682157946
3.1500000000000004,20.18504556480907
3.2,19.43275823683706
3.2,21.369305541265252
3.2,18.430139627764
3.2,18.71549858033037
3.2,19.96151526277633
3.2,21.885908524902238
3.2,20.039574180765392
3.2,21.087622332585802
3.2,18.93038325200688
3.2,19.635083511411057
3.2,21.212055641026577
3.25,21.13169529348265
3.25,18.86185748972671
3.25,20.905858175293588
3.25,19.64657825136277
3.25,19.20561978174724
3.25,19.71524317262608
3.25,20.818702057056882
3.25,19.655222578477517
3.25,22.41731368187468
3.25,20.221675323762845
3.25,20.362895117317407
3.25,20.17989472190326
3.25,18.83070448413104
3.25,18.60304097906222
3.25,20.809171094292132
3.25,18.624377508093588
3.25,18.618688320657128
3.25,22.23927985114719
3.3000000000000003,20.759336507416606
3.3000000000000003,22.753691427821185
3.3000000000000003,19.299129785697453
3.3000000000000003,22.35534381779624
3.3000000000000003,20.498172583536697
3.3000000000000003,20.643905073515217
3.3000000000000003,22.65784286458914
3.3000000000000003,19.834739542759802
3.3000000000000003,20.684931275761077
3.3000000000000003,21.16530344830589
3.3000000000000003,22.62470027881453
3.3000000000000003,18.93168438246937
3.35,22.701972047825492
3.35,23.21567727347814
3.35,23.070470130491813
3.35,20.73307730574542
3.35,19.53827396247177
3.35,19.3246466159138
3.35,22.70958577137073
3.35,19.866981622114167
3.35,22.181535082643574
3.35,21.723970924479
3.35,21.752556767357508
3.35,21.90675699354068
3.35,22.013685613171106
3.4000000000000004,23.296298428493422
3.45,19.98588543011262
3.45,21.445254659335305
3.5,22.12347335868287
3.5,23.751490873456437
3.5,21.00414294772684
3.5500000000000003,24.127790706168895
3.5500000000000003,24.378757115223053
3.5500000000000003,23.516900056418596
3.5500000000000003,21.55387674745537
3.6,22.257144399216426
3.6,21.594065022618864
3.6,21.295614001189513
3.6,23.681703173397683
3.6,21.785981056874196
3.6,22.76912997408612
3.6,21.125699448623383
3.6,24.26929650936107
3.6,24.86264113097547
3.6500000000000004,23.456907248971977
3.6500000000000004,23.874736949914755
3.6500000000000004,23.850704977826208
3.6500000000000004,23.48798738750856
3.6500000000000004,23.595117863692792
3.6500000000000004,22.166263625773414
3.6500000000000004,22.25640213145938
3.6500000000000004,24.267918457814613
3.7,24.661347037044354
3.7,25.338706345324564
3.75,23.622499522784658
3.8000000000000003,23.34120210139432
3.8000000000000003,26.37001233380065
3.8000000000000003,25.110920264419146
3.8000000000000003,22.87054142117964
3.8000000000000003,24.954011533214366
3.8000000000000003,25.46410371670908
3.8000000000000003,25.20483712428119
3.8000000000000003,24.152882251992498
3.8000000000000003,25.912495920887157
3.8000000000000003,25.095576650749734
3.8000000000000003,26.300931130541763
3.8000000000000003,25.680380714786168
3.85,22.962401072032808
3.85,25.435297228909487
3.85,24.01057728289231
3.85,24.644130519817544
3.85,26.62884383140861
3.85,26.18862544983635
3.85,24.159657311984787
3.85,24.55515645855456
3.85,23.62281542818008
3.85,25.227576119682507
3.85,24.503526868560616
3.85,23.35219805247937
3.85,23.975543763638083
3.85,25.363407473372163
3.9000000000000004,24.546202893051
3.9000000000000004,24.187230390824144
3.9000000000000004,25.532768556172336
3.9000000000000004,25.503614162311948
3.9000000000000004,27.095414466770073
3.95,26.918552851257832
3.95,27.184699152559816
3.95,25.13155375105829
3.95,26.81570867433998
3.95,24.77347732616723
3.95,24.095656669558295
3.95,26.65858759139104
4.0,25.544940219680896
4.0,26.379871702034368
4.0,26.651931923473747
4.0,27.87592898292265
4.05,25.166031216817235
4.05,25.245950402625148
4.05,26.678673739958626
4.05,26.746995071628895
4.05,26.81744355894835
4.05,26.59347793830875
4.05,28.04907997727516
4.05,27.608670255826777
4.05,25.977161005443236
4.05,27.600546919764582
4.05,25.347366970278603
4.05,28.04601073237115
4.05,28.360854219752103
4.05,26.618106113924973
4.05,26.683698195603583
4.05,26.912903413823297
4.05,25.153695393401453
4.1000000000000005,28.55705144001161
4.1000000000000005,27.558377248846572
4.1000000000000005,28.022493478628686
4.1000000000000005,25.638082903711982
4.1000000000000005,26.10769629743116
4.1000000000000005,27.903723191630327
4.1000000000000005,26.948300126968313
4.1000000000000005,25.322340839654757
4.1000000000000005,26.24475448360688
4.1000000000000005,28.17719991446474
4.15,25.852335482144223
4.15,28.042660963040152
4.15,29.137179483697206
4.15,25.811475978724996
4.15,25.470449843453174
4.15,29.119214503571744
4.15,27.84435296845369
4.15,26.273728739910204
4.15,26.663658662379326
4.15,28.435418882712362
4.15,27.315500382066375
4.15,27.59967994602586
4.15,28.84050328147729
4.15,28.787223417251774
4.15,26.262929704425922
4.15,25.78235026135124
4.15,27.22412269280649
4.15,25.963496125860907
4.15,26.507010082493743
4.2,28.924163253255443
4.2,26.263420099326744
4.2,29.51880898046361
4.2,28.155366242916905
4.2,27.987600427998846
4.2,26.83886421057138
4.2,28.475331622265582
4.2,28.278565460690558
4.2,28.9376081126578
4.2,28.528668451796626
4.25,26.20728218757795
4.25,28.208695203744515
4.25,26.611247899201754
4.25,28.949095537463776
4.25,28.913665839468944
4.25,29.21550898129152
4.25,29.62995405379351
4.25,27.811297341958838
4.25,29.75838350959799
4.25,28.400837528044082
4.25,26.52455515410271
4.25,29.386744395017057
4.3,27.401251402908827
4.3,30.423675079784644
4.3,27.16177114795851
4.3,27.52616845717422
4.3,29.038840958534752
4.3,29.22635086219615
4.3,28.532083685782077
4.3,29.389345684644983
4.3,27.012784931975713
4.3,27.943005763781514
4.3,28.923526310314028
4.3,27.34580807508246
4.3,27.896940469429108
4.3,29.445781607360896
4.3,27.68671256057206
4.3,29.315704508876916
4.3,27.200180616574904
4.3,30.096472936392328
4.3500000000000005,29.285315089817562
4.3500000000000005,29.860998017852435
4.3500000000000005,28.803181696553782
4.3500000000000005,30.059262002918388
4.3500000000000005,27.956863838526967
4.3500000000000005,28.564014800007975
4.3500000000000005,28.397119671072673
4.3500000000000005,27.09795573607282
4.3500000000000005,30.114294142671355
4.3500000000000005,30.457627353831587
4.3500000000000005,28.580341250486
4.4,30.402311861812993
4.45,29.432110619047066
4.45,30.13404780172235
4.45,30.825910793286695
4.45,30.957710995131208
4.45,31.78847566704446
4.45,30.86525782687251
4.45,30.999053935192904
4.45,27.831277758826232
4.45,29.305827786469592
4.45,31.175166375500975
4.45,27.841964572893463
4.45,31.002992940771144
4.45,31.582269188690606
4.5,30.618353899663738
4.55,29.7016605478657
4.55,31.09694068295449
4.55,29.808122790290046
4.55,29.189357364436617
4.55,31.353038503188394
4.6000000000000005,29.282061435139582
4.6000000000000005,31.162861467902378
4.6000000000000005,30.37869770106806
4.6000000000000005,32.27101821473869
4.6000000000000005,30.39460008161398
4.6000000000000005,31.445118815464852
4.6000000000000005,32.80415625678534
4.6000000000000005,31.837646649934445
4.6000000000000005,32.51686151175136
4.6000000000000005,29.794814427986708
4.6000000000000005,29.244888091217774
4.6000000000000005,31.09718101070606
4.65,33.23216841369009
4.65,29.892739441900176
4.65,30.674618484967958
4.65,33.154624595031926
4.65,32.11378526690356
4.7,31.61453595958144
4.7,33.75819466258422
4.7,31.309114344818813
4.7,32.84983515214858
4.75,31.05197585331727
4.75,31.573301566660128
4.75,32.55151002653333
4.75,31.857718604713245
4.75,33.16070227508449
4.75,31.397730002476393
4.75,31.712932068344784
4.75,32.79405649894943
4.75,31.849280297160906
4.800000000000001,33.398953332005156
4.800000000000001,32.50716160237072
4.800000000000001,34.677199774610294
4.800000000000001,32.65793817840951
4.800000000000001,34.808891101772105
4.800000000000001,33.597006840485264
4.800000000000001,31.455689676033295
4.8500000000000005,32.68587358088453
4.8500000000000005,32.766626141030976
4.8500000000000005,34.4415763622484
4.8500000000000005,35.38220229925474
4.8500000000000005,32.20435304014452
4.8500000000000005,33.79574330643943
4.8500000000000005,32.12270253054012
4.8500000000000005,34.20380087293674
4.8500000000000005,35.29022841755442
4.8500000000000005,32.501950163778886
4.8500000000000005,32.88988932408352
4.8500000000000005,33.97005101739367
4.8500000000000005,35.432994301301214
4.8500000000000005,35.42468209764823
4.8500000000000005,35.265407507459244
4.9,32.55985270557039
4.9,33.577813878847635
4.9,32.59092322047885
4.9,32.76006262749662
4.9,34.09049690451372
4.9,34.2265711701076
4.9,34.87190588087096
4.9,32.27330110279176
4.9,35.491781655933266
4.9,35.948704577869364
4.9,32.71335815058785
4.9,34.42905154316726
4.9,35.70379080889696
4.9,33.71371175026517
4.9,35.28758276678343
4.95,32.667434019788715
4.95,32.539129214105024
5.0,36.83919115544546
5.0,35.91660894804376
5.0,36.16260972714335
5.0,36.680680429473284
5.0,36.43055098103675
5.0,34.639241248843184
5.0,33.0326732008514
5.050000000000001,35.70634913871013
5.050000000000001,36.63749575107793
5.050000000000001,36.0187787965234
5.050000000000001,34.48704688274925
5.1000000000000005,37.10184041007625
5.1000000000000005,35.964197495738325
5.1000000000000005,37.8412143481944
5.1000000000000005,35.06757680493695
5.1000000000000005,35.532298396130685
5.1000000000000005,36.30102552057678
5.1000000000000005,36.847946642008154
5.15,38.04288204998242
5.15,36.71231713182481
5.15,36.307745793195934
5.15,36.88452813742816
5.15,38.352299716105925
5.15,35.439775992739236
5.15,35.61454437730209
5.2,38.84157677885164
5.2,36.577868403717595
5.2,35.28854327432259
5.2,38.069778166482536
5.2,38.21277793543457
